dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.543284,2.525249,4.832367,3.158425,-1.997632,0.000000,3.120575
0.020000,11.480519,2.525673,4.895136,3.118472,-1.997632,-0.000000,3.149289
0.020000,11.418566,2.524290,4.957106,3.078520,-1.997632,0.000000,3.178704
0.020000,11.357481,2.521107,5.018276,3.038567,-1.997632,0.000000,3.208762
0.020000,11.297316,2.516138,5.078648,2.998614,-1.997632,0.000000,3.239392
0.020000,11.238128,2.509404,5.138221,2.958662,-1.997632,-0.000000,3.270513
0.020000,11.179970,2.500934,5.196995,2.918709,-1.997632,0.000000,3.302034
0.020000,11.122896,2.490767,5.254969,2.878756,-1.997632,0.000000,3.333856
0.020000,11.066958,2.478948,5.312145,2.838804,-1.997632,-0.000000,3.365872
0.020000,11.012204,2.465532,5.368521,2.798851,-1.997632,0.000000,3.397971
0.020000,10.958677,2.450581,5.424099,2.758899,-1.997632,0.000000,3.430039
0.020000,10.906419,2.434164,5.478877,2.718946,-1.997632,0.000000,3.461962
0.020000,10.855464,2.416357,5.532857,2.678993,-1.997632,-0.000000,3.493628
0.020000,10.805840,2.397242,5.586037,2.639041,-1.997632,0.000000,3.524929
0.020000,10.757570,2.376905,5.638418,2.599088,-1.997632,0.000000,3.555766
0.020000,10.710671,2.355434,5.690001,2.559135,-1.997632,-0.000000,3.586046
0.020000,10.665153,2.332922,5.740784,2.519183,-1.997632,0.000000,3.615686
0.020000,10.621018,2.309462,5.790768,2.479230,-1.997632,0.000000,3.644616
0.020000,10.578266,2.285146,5.839953,2.439277,-1.997632,0.000000,3.672773
0.020000,10.536888,2.260068,5.888339,2.399325,-1.997632,-0.000000,3.700110
0.020000,10.496872,2.234317,5.935926,2.359372,-1.997632,0.000000,3.726588
0.020000,10.458200,2.207983,5.982714,2.319419,-1.997632,-0.000000,3.752179
0.020000,10.420851,2.181152,6.028703,2.279467,-1.997632,0.000000,3.776865
0.020000,10.384801,2.153905,6.073893,2.239514,-1.997632,-0.000000,3.800638
0.020000,10.350021,2.126322,6.118283,2.199561,-1.997632,0.000000,3.823495
0.020000,10.316483,2.098477,6.161875,2.159609,-1.997632,0.000000,3.845443
0.020000,10.284155,2.070440,6.204668,2.119656,-1.997632,-0.000000,3.866492
0.020000,10.253004,2.042280,6.246661,2.079703,-1.997632,0.000000,3.886658
0.020000,10.222997,2.014057,6.287856,2.039751,-1.997632,-0.000000,3.905962
0.020000,10.194099,1.985832,6.328251,1.999798,-1.997632,0.000000,3.924425
0.020000,10.166277,1.957657,6.367848,1.959846,-1.997632,0.000000,3.942072
0.020000,10.139497,1.929586,6.406645,1.919893,-1.997632,-0.000000,3.958931
0.020000,10.113725,1.901663,6.444643,1.879940,-1.997632,0.000000,3.975028
0.020000,10.088928,1.873935,6.481843,1.839988,-1.997632,0.000000,3.990393
0.020000,10.065074,1.846441,6.518243,1.800035,-1.997632,-0.000000,4.005052
0.020000,10.042131,1.819219,6.553844,1.760082,-1.997632,0.000000,4.019035
0.020000,10.020068,1.792304,6.588646,1.720130,-1.997632,0.000000,4.032370
0.020000,9.998856,1.765729,6.622649,1.680177,-1.997632,-0.000000,4.045084
0.020000,9.978466,1.739523,6.655853,1.640224,-1.997632,0.000000,4.057203
0.020000,9.958871,1.713715,6.688258,1.600272,-1.997632,-0.000000,4.068753
0.020000,9.940044,1.688328,6.719864,1.560319,-1.997632,0.000000,4.079759
0.020000,9.921960,1.663388,6.750671,1.520366,-1.997632,0.000000,4.090245
0.020000,9.904594,1.638915,6.780679,1.480414,-1.997632,-0.000000,4.100234
0.020000,9.887925,1.614931,6.809888,1.440461,-1.997632,0.000000,4.109747
0.020000,9.871928,1.591453,6.838297,1.400508,-1.997632,-0.000000,4.118804
0.020000,9.856583,1.568499,6.865908,1.360556,-1.997632,0.000000,4.127427
0.020000,9.841871,1.546084,6.892720,1.320603,-1.997632,0.000000,4.135633
0.020000,9.827772,1.524224,6.918732,1.280650,-1.997632,-0.000000,4.143440
0.020000,9.814267,1.502932,6.943946,1.240698,-1.997632,0.000000,4.150865
0.020000,9.801341,1.482221,6.968360,1.200745,-1.997632,-0.000000,4.157924
0.020000,9.788975,1.462102,6.991975,1.160793,-1.997632,0.000000,4.164631
0.020000,9.777155,1.442586,7.014792,1.120840,-1.997632,-0.000000,4.171000
