dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.224610,6.234564,4.201045,3.962704,-0.996816,-64.590580,5.879491
0.020000,4.296818,6.203547,4.279633,3.929401,-1.665143,-33.416349,5.875461
0.020000,4.368226,6.172539,4.357483,3.892500,-1.845043,-8.995010,5.871597
0.020000,4.438839,6.141558,4.434593,3.855519,-1.849051,-0.200401,5.867892
0.020000,4.508662,6.110622,4.510962,3.818463,-1.852788,-0.186835,5.864343
0.020000,4.577699,6.079747,4.586589,3.781330,-1.856633,-0.192255,5.860946
0.020000,4.645954,6.048948,4.661472,3.744124,-1.860308,-0.183739,5.857697
0.020000,4.707519,6.020745,4.729189,3.385876,-17.912403,-802.604746,5.846254
0.020000,4.769955,5.991005,4.798346,3.457830,3.597703,1075.505283,5.831595
0.020000,4.832256,5.960319,4.867794,3.472411,0.729043,-143.432979,5.819943
0.020000,4.894381,5.928922,4.937402,3.480416,0.400265,-16.438932,5.810937
0.020000,4.956312,5.897013,5.007070,3.483372,0.147776,-12.624432,5.804298
0.020000,5.018049,5.864770,5.076720,3.482497,-0.043720,-9.574817,5.799814
0.020000,5.079608,5.832347,5.146295,3.478763,-0.186736,-7.150775,5.797327
0.020000,5.141014,5.799884,5.215754,3.472979,-0.289203,-5.123367,5.796724
0.020000,5.202305,5.767506,5.285071,3.465847,-0.356585,-3.369090,5.797931
0.020000,5.263523,5.735330,5.354231,3.457975,-0.393613,-1.851416,5.800906
0.020000,5.324723,5.703464,5.423229,3.449922,-0.402619,-0.450300,5.805640
0.020000,5.385963,5.672013,5.492074,3.442226,-0.384800,0.890975,5.812152
0.020000,5.447314,5.641079,5.560782,3.435419,-0.340377,2.221157,5.820492
0.020000,5.508852,5.610763,5.629382,3.430003,-0.270775,3.480105,5.830738
0.020000,5.570666,5.581171,5.697915,3.426616,-0.169369,5.070275,5.842998
0.020000,5.632854,5.552412,5.766430,3.425774,-0.042108,6.363055,5.857418
0.020000,5.695527,5.524605,5.834996,3.428271,0.124862,8.348489,5.874179
0.020000,5.758811,5.497881,5.903690,3.434745,0.323690,9.941415,5.893503
0.020000,5.822847,5.472390,5.972614,3.446156,0.570564,12.343714,5.915661
0.020000,5.887793,5.448305,6.041882,3.463400,0.862178,14.580706,5.940977
0.020000,5.953823,5.425829,6.111632,3.487540,1.207002,17.241190,5.969832
0.020000,6.021130,5.405211,6.182027,3.519724,1.609207,20.110225,6.002671
0.020000,6.089918,5.386750,6.253248,3.561075,2.067581,22.918707,6.040002
0.020000,6.160391,5.370814,6.325501,3.612621,2.577255,25.483704,6.082388
0.020000,6.232740,5.357858,6.399001,3.675002,3.119066,27.090553,6.130429
0.020000,6.307107,5.348433,6.473963,3.748092,3.654504,26.771925,6.184718
0.020000,6.383536,5.343197,6.550571,3.830395,4.115162,23.032895,6.245766
0.020000,6.461902,5.342897,6.628938,3.918361,4.398287,14.156219,0.030703
0.020000,6.541831,5.348328,6.709051,4.005648,4.364339,-1.697406,0.105861
0.020000,6.622611,5.360230,6.790703,4.082624,3.848800,-25.776928,0.187487
0.020000,6.703170,5.379145,6.873453,4.137468,2.742196,-55.330223,0.274356
0.020000,6.782129,5.405249,6.956615,4.158118,1.032543,-85.482645,0.364577
0.020000,6.857985,5.438228,7.039330,4.135739,-1.118951,-107.574684,0.455766
0.020000,6.929358,5.477279,7.120687,4.067888,-3.392591,-113.681992,0.545405
0.020000,6.995224,5.521237,7.199874,3.959342,-5.427285,-101.734727,0.631241
0.020000,7.055034,5.568784,7.276281,3.820334,-6.950407,-76.156058,0.711590
0.020000,7.108701,5.618661,7.349547,3.663301,-7.851618,-45.060594,0.785454
0.020000,7.156486,5.669798,7.419535,3.499422,-8.193981,-17.118144,0.852458
0.020000,7.198866,5.721366,7.486284,3.337431,-8.099555,4.721319,0.912706
0.020000,7.236411,5.772768,7.549937,3.182664,-7.738349,18.060296,0.966598
0.020000,7.269702,5.823596,7.610697,3.038007,-7.232825,25.276194,1.014694
0.020000,7.299286,5.873582,7.668782,2.904223,-6.689187,27.181929,1.057602
0.020000,7.325655,5.922567,7.724413,2.781564,-6.132973,27.810654,1.095929
0.020000,7.349233,5.970456,7.777793,2.668967,-5.629870,25.155174,1.130237
0.020000,7.370389,6.017203,7.829104,2.565559,-5.170374,22.974798,1.161031
0.020000,7.389434,6.062786,7.878505,2.470081,-4.773885,19.824462,1.188754
0.020000,7.406631,6.107207,7.926138,2.381652,-4.421477,17.620413,1.213793
0.020000,7.422207,6.150473,7.972123,2.299238,-4.120708,15.038445,1.236480
0.020000,7.436350,6.192601,8.016561,2.221912,-3.866300,12.720365,1.257100
0.020000,7.449225,6.233610,8.059544,2.149156,-3.637798,11.425092,1.275900
0.020000,7.460971,6.273520,8.101147,2.080120,-3.451783,9.300756,1.293090
0.020000,7.471708,6.312353,8.141437,2.014491,-3.281475,8.515403,1.308852
0.020000,7.481539,6.350124,8.180466,1.951487,-3.150205,6.563530,1.323341
0.020000,7.490556,6.386853,8.218286,1.890991,-3.024757,6.272364,1.336692
0.020000,7.498836,6.422558,8.254939,1.832619,-2.918629,5.306441,1.349021
0.020000,7.506451,6.457255,8.290461,1.776133,-2.824306,4.716123,1.360431
0.020000,7.513460,6.490959,8.324886,1.721227,-2.745290,3.950785,1.371010
0.020000,7.519917,6.523683,8.358241,1.667776,-2.672535,3.637779,1.380836
0.020000,7.525872,6.555437,8.390549,1.615363,-2.620634,2.595017,1.389975
0.020000,7.531366,6.586236,8.421834,1.564250,-2.555662,3.248634,1.398490
0.020000,7.536438,6.616087,8.452113,1.513974,-2.513791,2.093562,1.406432
0.020000,7.541123,6.645002,8.481405,1.464573,-2.470058,2.186638,1.413847
0.020000,7.545453,6.672990,8.509725,1.416041,-2.426623,2.171738,1.420779
0.020000,7.549453,6.700053,8.537083,1.367891,-2.407490,0.956650,1.427263
0.020000,7.553151,6.726205,8.563495,1.320576,-2.365747,2.087175,1.433333
0.020000,7.556570,6.751449,8.588970,1.273761,-2.340777,1.248475,1.439019
0.020000,7.559731,6.775794,8.613519,1.227448,-2.315608,1.258458,1.444346
0.020000,7.562652,6.799242,8.637148,1.181448,-2.300018,0.779495,1.449340
0.020000,7.565351,6.821800,8.659867,1.135945,-2.275150,1.243403,1.454020
0.020000,7.567845,6.843471,8.681681,1.090700,-2.262247,0.645155,1.458408
0.020000,7.570148,6.864261,8.702598,1.045877,-2.241130,1.055851,1.462519
0.020000,7.572274,6.884174,8.722624,1.001288,-2.229450,0.583982,1.466371
