dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.379695,7.795970,3.067055,1.858955,-1.599944,-3.823904,2.730088
0.020000,2.346103,7.810270,3.103564,1.825410,-1.677284,-3.867017,2.748303
0.020000,2.312906,7.823687,3.139370,1.790314,-1.754785,-3.875061,2.766783
0.020000,2.280150,7.836224,3.174443,1.753674,-1.831983,-3.859903,2.785443
0.020000,2.247882,7.847886,3.208754,1.715513,-1.908046,-3.803115,2.804200
0.020000,2.216152,7.858685,3.242271,1.675874,-1.981950,-3.695228,2.822971
0.020000,2.185008,7.868637,3.274967,1.634803,-2.053593,-3.582133,2.841677
0.020000,2.154496,7.877764,3.306814,1.592368,-2.121716,-3.406139,2.860242
0.020000,2.124663,7.886091,3.337787,1.548643,-2.186266,-3.227514,2.878597
0.020000,2.095554,7.893648,3.367862,1.503722,-2.246071,-2.990254,2.896673
0.020000,2.067209,7.900466,3.397016,1.457686,-2.301779,-2.785413,2.914411
0.020000,2.039667,7.906582,3.425228,1.410644,-2.352118,-2.516951,2.931754
0.020000,2.012964,7.912034,3.452482,1.362703,-2.397040,-2.246113,2.948652
0.020000,1.987132,7.916862,3.478761,1.313947,-2.437782,-2.037077,2.965061
0.020000,1.962200,7.921105,3.504052,1.264507,-2.472013,-1.711573,2.980942
0.020000,1.938195,7.924807,3.528340,1.214444,-2.503165,-1.557585,2.996262
0.020000,1.915139,7.928008,3.551618,1.163876,-2.528399,-1.261691,3.010992
0.020000,1.893051,7.930751,3.573876,1.112892,-2.549199,-1.040000,3.025109
0.020000,1.871947,7.933076,3.595107,1.061565,-2.566315,-0.855798,3.038595
0.020000,1.851842,7.935024,3.615306,1.009953,-2.580621,-0.715277,3.051434
0.020000,1.832747,7.936633,3.634469,0.958152,-2.590050,-0.471455,3.063615
0.020000,1.814670,7.937941,3.652593,0.906194,-2.597892,-0.392141,3.075130
0.020000,1.797619,7.938983,3.669676,0.854141,-2.602660,-0.238353,3.085972
0.020000,1.781599,7.939793,3.685716,0.802023,-2.605886,-0.161333,3.096140
0.020000,1.766614,7.940404,3.700714,0.749899,-2.606225,-0.016945,3.105632
0.020000,1.752665,7.940844,3.714670,0.697767,-2.606569,-0.017175,3.114449
0.020000,1.739755,7.941142,3.727583,0.645678,-2.604490,0.103919,3.122591
0.020000,1.727884,7.941323,3.739456,0.593621,-2.602809,0.084073,3.130062
0.020000,1.717051,7.941411,3.750288,0.541643,-2.598922,0.194318,3.136865
0.020000,1.707257,7.941427,3.760083,0.489705,-2.596908,0.100695,3.143003
0.020000,1.698500,7.941391,3.768840,0.437862,-2.592126,0.239131,3.148481
0.020000,1.690779,7.941319,3.776562,0.386087,-2.588780,0.167316,3.153303
0.020000,1.684092,7.941227,3.783249,0.334368,-2.585921,0.142944,3.157472
0.020000,1.678438,7.941127,3.788903,0.282727,-2.582053,0.193391,3.160991
0.020000,1.673816,7.941031,3.793526,0.231151,-2.578815,0.161914,3.163865
0.020000,1.670226,7.940947,3.797118,0.179594,-2.577833,0.049056,3.166096
0.020000,1.667664,7.940882,3.799681,0.128109,-2.574254,0.178977,3.167686
0.020000,1.666132,7.940841,3.801213,0.076636,-2.573665,0.029458,3.168637
0.020000,1.665497,7.940824,3.801848,0.031761,-2.243734,16.496549,3.169031
0.020000,1.665371,7.940821,3.801974,0.006299,-1.273094,48.531974,3.169109
0.020000,1.665371,7.940821,3.801974,0.000000,-0.314963,47.906555,3.169109
