dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.479438,6.439806,5.567956,3.494804,-3.698945,5.100298,5.796724
0.020000,5.539956,6.407836,5.636399,3.422179,-3.631254,3.384552,5.797931
0.020000,5.599268,6.376662,5.703405,3.350289,-3.594487,1.838377,5.800906
0.020000,5.657428,6.346378,5.768977,3.278574,-3.585756,0.436564,5.805640
0.020000,5.714474,6.317080,5.833107,3.206504,-3.603481,-0.886273,5.812152
0.020000,5.770434,6.288863,5.895778,3.133560,-3.647214,-2.186639,5.820492
0.020000,5.825318,6.261824,5.956961,3.059173,-3.719363,-3.607477,5.830738
0.020000,5.879126,6.236063,6.016618,2.982836,-3.816825,-4.873104,5.842998
0.020000,5.931838,6.211684,6.074695,2.903850,-3.949295,-6.623462,5.857418
0.020000,5.983421,6.188795,6.131128,2.821634,-4.110793,-8.074908,5.874179
0.020000,6.033817,6.167510,6.185834,2.735326,-4.315403,-10.230520,5.893503
0.020000,6.082949,6.147948,6.238718,2.644158,-4.558405,-12.150087,5.915661
0.020000,6.130711,6.130230,6.289660,2.547121,-4.851858,-14.672628,5.940977
0.020000,6.176966,6.114479,6.338523,2.443163,-5.197904,-17.302327,5.969832
0.020000,6.221542,6.100816,6.385146,2.331162,-5.600022,-20.105901,6.002671
0.020000,6.264228,6.089350,6.429346,2.209967,-6.059758,-22.986788,6.040002
0.020000,6.304773,6.080169,6.470917,2.078571,-6.569822,-25.503206,6.082388
0.020000,6.342891,6.073328,6.509644,1.936325,-7.112287,-27.123261,6.130429
0.020000,6.378272,6.068827,6.545311,1.783346,-7.648949,-26.833098,6.184718
0.020000,6.410617,6.066590,6.577733,1.621097,-8.112474,-23.176260,6.245766
0.020000,6.439680,6.066456,6.606796,1.453159,-8.396866,-14.219581,0.030703
0.020000,6.465342,6.068175,6.632515,1.285954,-8.360241,1.831240,0.105861
0.020000,6.487683,6.071444,6.655095,1.128984,-7.848523,25.585893,0.187487
0.020000,6.507045,6.075971,6.674979,0.994209,-6.738738,55.489248,0.274356
0.020000,6.524020,6.081570,6.692853,0.893707,-5.025120,85.680908,0.364577
0.020000,6.539360,6.088236,6.709579,0.836299,-2.870414,107.735297,0.455766
0.020000,6.553824,6.096154,6.726068,0.824481,-0.590868,113.977292,0.545405
0.020000,6.568016,6.105638,6.743137,0.853445,1.448181,101.952478,0.631241
0.020000,6.582299,6.117011,6.761395,0.912880,2.971753,76.178620,0.711590
0.020000,6.596798,6.130507,6.781203,0.990413,3.876637,45.244172,0.785454
0.020000,6.611461,6.146221,6.802696,1.074654,4.212093,16.772787,0.852458
0.020000,6.626144,6.164109,6.825838,1.157097,4.122144,-4.497452,0.912706
0.020000,6.640671,6.184017,6.850484,1.232270,3.758632,-18.175560,0.966598
0.020000,6.654880,6.205728,6.876431,1.297365,3.254764,-25.193401,1.014694
0.020000,6.668639,6.228990,6.903457,1.351292,2.696322,-27.922112,1.057602
0.020000,6.681852,6.253549,6.931344,1.394378,2.154321,-27.100051,1.095929
0.020000,6.694456,6.279160,6.959889,1.427249,1.643528,-25.539648,1.130237
0.020000,6.706418,6.305600,6.988910,1.451015,1.188290,-22.761914,1.161031
0.020000,6.717723,6.332668,7.018243,1.466682,0.783376,-20.245679,1.188754
0.020000,6.728375,6.360187,7.047751,1.475405,0.436167,-17.360442,1.213793
0.020000,6.738386,6.388002,7.077313,1.478105,0.134972,-15.059768,1.236480
0.020000,6.747777,6.415979,7.106825,1.475573,-0.126567,-13.076945,1.257100
0.020000,6.756574,6.444005,7.136199,1.468688,-0.344268,-10.885057,1.275900
0.020000,6.764806,6.471977,7.165357,1.457929,-0.537935,-9.683341,1.293090
0.020000,6.772501,6.499813,7.194237,1.443985,-0.697197,-7.963109,1.308852
0.020000,6.779690,6.527434,7.222779,1.427075,-0.845504,-7.415348,1.323341
0.020000,6.786402,6.554778,7.250934,1.407773,-0.965096,-5.979593,1.336692
0.020000,6.792666,6.581789,7.278661,1.386363,-1.070533,-5.271838,1.349021
0.020000,6.798509,6.608418,7.305924,1.363151,-1.160572,-4.501972,1.360431
0.020000,6.803959,6.634624,7.332691,1.338321,-1.241539,-4.048377,1.371010
0.020000,6.809039,6.660370,7.358933,1.312130,-1.309553,-3.400674,1.380836
0.020000,6.813774,6.685621,7.384624,1.284555,-1.378724,-3.458576,1.389975
0.020000,6.818186,6.710352,7.409746,1.256068,-1.424359,-2.281743,1.398490
0.020000,6.822295,6.734536,7.434276,1.226528,-1.476984,-2.631228,1.406432
0.020000,6.826121,6.758151,7.458200,1.196162,-1.518295,-2.065557,1.413847
0.020000,6.829683,6.781180,7.481502,1.165139,-1.551163,-1.643405,1.420779
0.020000,6.832997,6.803601,7.504166,1.133208,-1.596558,-2.269740,1.427263
0.020000,6.836080,6.825401,7.526184,1.100873,-1.616749,-1.009565,1.433333
0.020000,6.838946,6.846567,7.547543,1.067973,-1.645014,-1.413218,1.439019
0.020000,6.841610,6.867087,7.568236,1.034612,-1.668051,-1.151861,1.444346
0.020000,6.844085,6.886948,7.588250,1.000717,-1.694706,-1.332778,1.449340
0.020000,6.846382,6.906142,7.607581,0.966526,-1.709560,-0.742686,1.454020
0.020000,6.848512,6.924658,7.626219,0.931905,-1.731040,-1.073987,1.458408
0.020000,6.850488,6.942490,7.644160,0.897058,-1.742373,-0.566649,1.462519
0.020000,6.852317,6.959630,7.661397,0.861879,-1.758963,-0.829503,1.466371
0.020000,6.854010,6.976072,7.677926,0.826457,-1.771102,-0.606931,1.469977
0.020000,6.855576,6.991812,7.693744,0.790875,-1.779081,-0.398988,1.473351
0.020000,6.857021,7.006838,7.708840,0.754784,-1.804579,-1.274900,1.476503
0.020000,6.858353,7.021154,7.723217,0.718884,-1.794968,0.480566,1.479446
0.020000,6.859580,7.034750,7.736868,0.682557,-1.816374,-1.070324,1.482188
0.020000,6.860707,7.047623,7.749791,0.646121,-1.821765,-0.269519,1.484738
0.020000,6.861741,7.059771,7.761983,0.609601,-1.826013,-0.212408,1.487105
0.020000,6.862686,7.071192,7.773442,0.572960,-1.832043,-0.301491,1.489296
0.020000,6.863548,7.081877,7.784163,0.536027,-1.846653,-0.730502,1.491316
0.020000,6.864331,7.091830,7.794146,0.499166,-1.843040,0.180662,1.493174
0.020000,6.865040,7.101047,7.803390,0.462194,-1.848614,-0.278694,1.494872
0.020000,6.865679,7.109525,7.811892,0.425097,-1.854880,-0.313338,1.496417
0.020000,6.866250,7.117260,7.819649,0.387840,-1.862838,-0.397863,1.497813
0.020000,6.866757,7.124255,7.826661,0.350636,-1.860187,0.132504,1.499063
0.020000,6.867202,7.130506,7.832928,0.313340,-1.864788,-0.230027,1.500171
0.020000,6.867589,7.136012,7.838448,0.276000,-1.867025,-0.111863,1.501140
0.020000,6.867919,7.140774,7.843221,0.238653,-1.867315,-0.014485,1.501973
0.020000,6.868194,7.144785,7.847241,0.201014,-1.881962,-0.732365,1.502670
0.020000,6.868416,7.148051,7.850516,0.163704,-1.865508,0.822706,1.503236
0.020000,6.868586,7.150567,7.853037,0.126065,-1.881976,-0.823397,1.503670
0.020000,6.868705,7.152335,7.854810,0.088641,-1.871153,0.541147,1.503974
0.020000,6.868773,7.153356,7.855832,0.051117,-1.876233,-0.254014,1.504150
0.020000,6.868799,7.153746,7.856223,0.019551,-1.578301,14.896604,1.504217
0.020000,6.868803,7.153813,7.856291,0.003384,-0.808345,38.497837,1.504228
0.020000,6.868803,7.153813,7.856291,0.000000,-0.169194,31.957507,1.504228
