dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.551849,1.082561,4.522763,0.661546,-1.389656,5.641200,5.931099
0.020000,14.563841,1.078334,4.535477,0.635737,-1.290450,4.960301,5.957531
0.020000,14.575479,1.074569,4.547709,0.611606,-1.206537,4.195645,5.983103
0.020000,14.586772,1.071227,4.559486,0.588847,-1.137972,3.428270,6.007741
0.020000,14.597723,1.068271,4.570830,0.567172,-1.083730,2.712098,6.031383
0.020000,14.608335,1.065669,4.581756,0.546316,-1.042795,2.046737,6.053985
0.020000,14.618606,1.063389,4.592277,0.526029,-1.014351,1.422239,6.075515
0.020000,14.628531,1.061404,4.602399,0.506098,-0.996541,0.890468,6.095955
0.020000,14.638104,1.059686,4.612125,0.486297,-0.990078,0.323152,6.115295
0.020000,14.647317,1.058211,4.621455,0.466523,-0.988708,0.068527,6.133535
0.020000,14.656161,1.056955,4.630387,0.446619,-0.995169,-0.323071,6.150684
0.020000,14.664624,1.055897,4.638916,0.426445,-1.008711,-0.677082,6.166752
0.020000,14.672696,1.055014,4.647036,0.405993,-1.022612,-0.695042,6.181759
0.020000,14.680365,1.054288,4.654740,0.385169,-1.041181,-0.928451,6.195724
0.020000,14.687619,1.053699,4.662018,0.363901,-1.063413,-1.111605,6.208670
0.020000,14.694448,1.053231,4.668862,0.342236,-1.083246,-0.991644,6.220622
0.020000,14.700840,1.052866,4.675265,0.320134,-1.105099,-1.092650,6.231603
0.020000,14.706785,1.052589,4.681216,0.297549,-1.129238,-1.206954,6.241637
0.020000,14.712272,1.052386,4.686708,0.274584,-1.148259,-0.951091,6.250748
0.020000,14.717294,1.052243,4.691732,0.251197,-1.169346,-1.054316,6.258959
0.020000,14.721842,1.052150,4.696280,0.227433,-1.188220,-0.943714,6.266291
0.020000,14.725908,1.052094,4.700346,0.203300,-1.206648,-0.921415,6.272763
0.020000,14.729485,1.052067,4.703923,0.178855,-1.222267,-0.780931,6.278393
0.020000,14.732567,1.052060,4.707005,0.154104,-1.237504,-0.761855,0.000011
0.020000,14.735150,1.052065,4.709588,0.129146,-1.247901,-0.519869,0.004003
0.020000,14.737228,1.052077,4.711667,0.103940,-1.260319,-0.620869,0.007193
0.020000,14.738800,1.052090,4.713239,0.078598,-1.267104,-0.339258,0.009593
0.020000,14.739862,1.052101,4.714301,0.053084,-1.275709,-0.430268,0.011207
0.020000,14.740413,1.052107,4.714852,0.027540,-1.277198,-0.074414,0.012042
0.020000,14.740570,1.052109,4.715008,0.007844,-0.984777,14.621008,0.012280
0.020000,14.740579,1.052109,4.715018,0.000477,-0.368354,30.821175,0.012294
0.020000,14.740579,1.052109,4.715018,0.000000,-0.023862,17.224617,0.012294
